province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity,carCommentVolum,newsReplyVolum,salesVolume_model_in_all_adcode,salesVolume_bodyType_in_all_adcode,salesVolume_adcode_in_all_model,salesVolume_bodyType_in_all_model
安徽,340000,bb9fbec9a2833839,SUV,2017,8,298,3373,95,172,8413.0,298.0,32644.0,11238.0
山东,370000,bb9fbec9a2833839,SUV,2017,8,574,6593,95,172,8413.0,574.0,68053.0,20234.0
山西,140000,bb9fbec9a2833839,SUV,2017,8,169,1749,95,172,8413.0,169.0,24354.0,7476.0
广东,440000,bb9fbec9a2833839,SUV,2017,8,772,6982,95,172,8413.0,772.0,92947.0,34383.0
广西,450000,bb9fbec9a2833839,SUV,2017,8,137,1487,95,172,8413.0,137.0,20278.0,5611.0
江苏,320000,bb9fbec9a2833839,SUV,2017,8,1098,8453,95,172,8413.0,1098.0,69564.0,21696.0
江西,360000,bb9fbec9a2833839,SUV,2017,8,202,2020,95,172,8413.0,202.0,22897.0,8143.0
河北,130000,bb9fbec9a2833839,SUV,2017,8,411,4759,95,172,8413.0,411.0,65338.0,20109.0
河南,410000,bb9fbec9a2833839,SUV,2017,8,290,7396,95,172,8413.0,290.0,63719.0,20574.0
浙江,330000,bb9fbec9a2833839,SUV,2017,8,1285,8157,95,172,8413.0,1285.0,61314.0,21169.0
湖北,420000,bb9fbec9a2833839,SUV,2017,8,372,3161,95,172,8413.0,372.0,29977.0,13309.0
湖南,430000,bb9fbec9a2833839,SUV,2017,8,332,3212,95,172,8413.0,332.0,33369.0,13032.0
福建,350000,bb9fbec9a2833839,SUV,2017,8,280,2738,95,172,8413.0,280.0,22993.0,7513.0
辽宁,210000,bb9fbec9a2833839,SUV,2017,8,209,2493,95,172,8413.0,209.0,28354.0,9580.0
重庆,500000,bb9fbec9a2833839,SUV,2017,8,96,4488,95,172,8413.0,96.0,15786.0,6814.0
陕西,610000,bb9fbec9a2833839,SUV,2017,8,189,2316,95,172,8413.0,189.0,24384.0,8707.0
黑龙江,230000,bb9fbec9a2833839,SUV,2017,8,128,1614,95,172,8413.0,128.0,19847.0,6743.0
上海,310000,da457d15788fe8ee,SUV,2017,8,558,4564,199,574,11611.0,558.0,22091.0,7540.0
云南,530000,da457d15788fe8ee,SUV,2017,8,252,5238,199,574,11611.0,252.0,21371.0,8226.0
内蒙古,150000,da457d15788fe8ee,SUV,2017,8,172,2124,199,574,11611.0,172.0,15868.0,6674.0
北京,110000,da457d15788fe8ee,SUV,2017,8,949,6475,199,574,11611.0,949.0,19428.0,7223.0
四川,510000,da457d15788fe8ee,SUV,2017,8,673,9667,199,574,11611.0,673.0,43852.0,15701.0
安徽,340000,da457d15788fe8ee,SUV,2017,8,317,4294,199,574,11611.0,317.0,32644.0,11238.0
山东,370000,da457d15788fe8ee,SUV,2017,8,632,9184,199,574,11611.0,632.0,68053.0,20234.0
山西,140000,da457d15788fe8ee,SUV,2017,8,187,2349,199,574,11611.0,187.0,24354.0,7476.0
广东,440000,da457d15788fe8ee,SUV,2017,8,1323,11241,199,574,11611.0,1323.0,92947.0,34383.0
广西,450000,da457d15788fe8ee,SUV,2017,8,198,2315,199,574,11611.0,198.0,20278.0,5611.0
江苏,320000,da457d15788fe8ee,SUV,2017,8,1268,10803,199,574,11611.0,1268.0,69564.0,21696.0
江西,360000,da457d15788fe8ee,SUV,2017,8,256,2832,199,574,11611.0,256.0,22897.0,8143.0
河北,130000,da457d15788fe8ee,SUV,2017,8,546,6643,199,574,11611.0,546.0,65338.0,20109.0
河南,410000,da457d15788fe8ee,SUV,2017,8,398,10139,199,574,11611.0,398.0,63719.0,20574.0
浙江,330000,da457d15788fe8ee,SUV,2017,8,1460,10151,199,574,11611.0,1460.0,61314.0,21169.0
湖北,420000,da457d15788fe8ee,SUV,2017,8,468,4564,199,574,11611.0,468.0,29977.0,13309.0
湖南,430000,da457d15788fe8ee,SUV,2017,8,421,4856,199,574,11611.0,421.0,33369.0,13032.0
福建,350000,da457d15788fe8ee,SUV,2017,8,319,3720,199,574,11611.0,319.0,22993.0,7513.0
辽宁,210000,da457d15788fe8ee,SUV,2017,8,482,4327,199,574,11611.0,482.0,28354.0,9580.0
重庆,500000,da457d15788fe8ee,SUV,2017,8,224,6407,199,574,11611.0,224.0,15786.0,6814.0
陕西,610000,da457d15788fe8ee,SUV,2017,8,298,3496,199,574,11611.0,298.0,24384.0,8707.0
黑龙江,230000,da457d15788fe8ee,SUV,2017,8,210,2697,199,574,11611.0,210.0,19847.0,6743.0
上海,310000,6858d6dfe680bdf7,Sedan,2017,8,664,2423,2361,4172,11383.0,664.0,22091.0,11667.0
云南,530000,6858d6dfe680bdf7,Sedan,2017,8,267,2147,2361,4172,11383.0,267.0,21371.0,9154.0
内蒙古,150000,6858d6dfe680bdf7,Sedan,2017,8,68,538,2361,4172,11383.0,68.0,15868.0,7897.0
北京,110000,6858d6dfe680bdf7,Sedan,2017,8,640,2722,2361,4172,11383.0,640.0,19428.0,9543.0
四川,510000,6858d6dfe680bdf7,Sedan,2017,8,645,4409,2361,4172,11383.0,645.0,43852.0,24193.0
安徽,340000,6858d6dfe680bdf7,Sedan,2017,8,364,2118,2361,4172,11383.0,364.0,32644.0,17573.0
山东,370000,6858d6dfe680bdf7,Sedan,2017,8,586,3667,2361,4172,11383.0,586.0,68053.0,38439.0
山西,140000,6858d6dfe680bdf7,Sedan,2017,8,114,861,2361,4172,11383.0,114.0,24354.0,14242.0
广东,440000,6858d6dfe680bdf7,Sedan,2017,8,1360,5983,2361,4172,11383.0,1360.0,92947.0,50377.0
广西,450000,6858d6dfe680bdf7,Sedan,2017,8,172,1100,2361,4172,11383.0,172.0,20278.0,10122.0
江苏,320000,6858d6dfe680bdf7,Sedan,2017,8,1458,5091,2361,4172,11383.0,1458.0,69564.0,39322.0
江西,360000,6858d6dfe680bdf7,Sedan,2017,8,230,1166,2361,4172,11383.0,230.0,22897.0,12756.0
河北,130000,6858d6dfe680bdf7,Sedan,2017,8,437,2459,2361,4172,11383.0,437.0,65338.0,37051.0
河南,410000,6858d6dfe680bdf7,Sedan,2017,8,418,4164,2361,4172,11383.0,418.0,63719.0,34212.0
浙江,330000,6858d6dfe680bdf7,Sedan,2017,8,1906,5444,2361,4172,11383.0,1906.0,61314.0,33304.0
湖北,420000,6858d6dfe680bdf7,Sedan,2017,8,383,1800,2361,4172,11383.0,383.0,29977.0,13795.0
湖南,430000,6858d6dfe680bdf7,Sedan,2017,8,409,2112,2361,4172,11383.0,409.0,33369.0,17229.0
福建,350000,6858d6dfe680bdf7,Sedan,2017,8,366,1902,2361,4172,11383.0,366.0,22993.0,13704.0
辽宁,210000,6858d6dfe680bdf7,Sedan,2017,8,305,1747,2361,4172,11383.0,305.0,28354.0,16073.0
重庆,500000,6858d6dfe680bdf7,Sedan,2017,8,268,3194,2361,4172,11383.0,268.0,15786.0,7681.0
陕西,610000,6858d6dfe680bdf7,Sedan,2017,8,219,1459,2361,4172,11383.0,219.0,24384.0,12682.0
黑龙江,230000,6858d6dfe680bdf7,Sedan,2017,8,104,873,2361,4172,11383.0,104.0,19847.0,11134.0
上海,310000,79de4e4b24c35b04,MPV,2017,8,209,2120,253,1513,19879.0,209.0,22091.0,1790.0
云南,530000,79de4e4b24c35b04,MPV,2017,8,496,3469,253,1513,19879.0,496.0,21371.0,3428.0
内蒙古,150000,79de4e4b24c35b04,MPV,2017,8,189,1124,253,1513,19879.0,189.0,15868.0,902.0
北京,110000,79de4e4b24c35b04,MPV,2017,8,105,3116,253,1513,19879.0,105.0,19428.0,1950.0
四川,510000,79de4e4b24c35b04,MPV,2017,8,447,3775,253,1513,19879.0,447.0,43852.0,2537.0
安徽,340000,79de4e4b24c35b04,MPV,2017,8,904,3084,253,1513,19879.0,904.0,32644.0,2589.0
山东,370000,79de4e4b24c35b04,MPV,2017,8,1912,9253,253,1513,19879.0,1912.0,68053.0,6766.0
山西,140000,79de4e4b24c35b04,MPV,2017,8,484,3228,253,1513,19879.0,484.0,24354.0,2197.0
广东,440000,79de4e4b24c35b04,MPV,2017,8,2831,16064,253,1513,19879.0,2831.0,92947.0,6672.0
广西,450000,79de4e4b24c35b04,MPV,2017,8,2120,4192,253,1513,19879.0,2120.0,20278.0,4200.0
江苏,320000,79de4e4b24c35b04,MPV,2017,8,1382,6859,253,1513,19879.0,1382.0,69564.0,4997.0
江西,360000,79de4e4b24c35b04,MPV,2017,8,426,1638,253,1513,19879.0,426.0,22897.0,1325.0
河北,130000,79de4e4b24c35b04,MPV,2017,8,1269,6698,253,1513,19879.0,1269.0,65338.0,5689.0
河南,410000,79de4e4b24c35b04,MPV,2017,8,2973,12353,253,1513,19879.0,2973.0,63719.0,7155.0
浙江,330000,79de4e4b24c35b04,MPV,2017,8,822,5606,253,1513,19879.0,822.0,61314.0,3599.0
湖北,420000,79de4e4b24c35b04,MPV,2017,8,447,2457,253,1513,19879.0,447.0,29977.0,2066.0
湖南,430000,79de4e4b24c35b04,MPV,2017,8,779,3020,253,1513,19879.0,779.0,33369.0,2348.0
福建,350000,79de4e4b24c35b04,MPV,2017,8,322,2425,253,1513,19879.0,322.0,22993.0,1131.0
辽宁,210000,79de4e4b24c35b04,MPV,2017,8,483,3469,253,1513,19879.0,483.0,28354.0,2207.0
重庆,500000,79de4e4b24c35b04,MPV,2017,8,160,2586,253,1513,19879.0,160.0,15786.0,1012.0
陕西,610000,79de4e4b24c35b04,MPV,2017,8,576,3068,253,1513,19879.0,576.0,24384.0,2264.0
黑龙江,230000,79de4e4b24c35b04,MPV,2017,8,543,3020,253,1513,19879.0,543.0,19847.0,1427.0
上海,310000,12f8b7e14947c34d,Sedan,2017,8,726,1746,543,14274,10354.0,726.0,22091.0,11667.0
云南,530000,12f8b7e14947c34d,Sedan,2017,8,263,1013,543,14274,10354.0,263.0,21371.0,9154.0
内蒙古,150000,12f8b7e14947c34d,Sedan,2017,8,370,1026,543,14274,10354.0,370.0,15868.0,7897.0
北京,110000,12f8b7e14947c34d,Sedan,2017,8,101,1524,543,14274,10354.0,101.0,19428.0,9543.0
四川,510000,12f8b7e14947c34d,Sedan,2017,8,664,1909,543,14274,10354.0,664.0,43852.0,24193.0
安徽,340000,12f8b7e14947c34d,Sedan,2017,8,420,2194,543,14274,10354.0,420.0,32644.0,17573.0
山东,370000,12f8b7e14947c34d,Sedan,2017,8,1138,4523,543,14274,10354.0,1138.0,68053.0,38439.0
山西,140000,12f8b7e14947c34d,Sedan,2017,8,345,1090,543,14274,10354.0,345.0,24354.0,14242.0
广东,440000,12f8b7e14947c34d,Sedan,2017,8,249,1981,543,14274,10354.0,249.0,92947.0,50377.0
广西,450000,12f8b7e14947c34d,Sedan,2017,8,76,461,543,14274,10354.0,76.0,20278.0,10122.0
江苏,320000,12f8b7e14947c34d,Sedan,2017,8,1318,4234,543,14274,10354.0,1318.0,69564.0,39322.0
江西,360000,12f8b7e14947c34d,Sedan,2017,8,281,909,543,14274,10354.0,281.0,22897.0,12756.0
河北,130000,12f8b7e14947c34d,Sedan,2017,8,860,2859,543,14274,10354.0,860.0,65338.0,37051.0
河南,410000,12f8b7e14947c34d,Sedan,2017,8,755,2773,543,14274,10354.0,755.0,63719.0,34212.0
浙江,330000,12f8b7e14947c34d,Sedan,2017,8,714,2836,543,14274,10354.0,714.0,61314.0,33304.0
湖北,420000,12f8b7e14947c34d,Sedan,2017,8,228,1185,543,14274,10354.0,228.0,29977.0,13795.0
湖南,430000,12f8b7e14947c34d,Sedan,2017,8,398,1307,543,14274,10354.0,398.0,33369.0,17229.0
福建,350000,12f8b7e14947c34d,Sedan,2017,8,252,1045,543,14274,10354.0,252.0,22993.0,13704.0
辽宁,210000,12f8b7e14947c34d,Sedan,2017,8,144,968,543,14274,10354.0,144.0,28354.0,16073.0
重庆,500000,12f8b7e14947c34d,Sedan,2017,8,136,565,543,14274,10354.0,136.0,15786.0,7681.0
陕西,610000,12f8b7e14947c34d,Sedan,2017,8,763,2080,543,14274,10354.0,763.0,24384.0,12682.0
黑龙江,230000,12f8b7e14947c34d,Sedan,2017,8,153,778,543,14274,10354.0,153.0,19847.0,11134.0
上海,310000,04e66e578f653ab9,Sedan,2017,8,364,618,149,56,3402.0,364.0,22091.0,11667.0
云南,530000,04e66e578f653ab9,Sedan,2017,8,133,365,149,56,3402.0,133.0,21371.0,9154.0
内蒙古,150000,04e66e578f653ab9,Sedan,2017,8,52,275,149,56,3402.0,52.0,15868.0,7897.0
北京,110000,04e66e578f653ab9,Sedan,2017,8,120,689,149,56,3402.0,120.0,19428.0,9543.0
四川,510000,04e66e578f653ab9,Sedan,2017,8,240,663,149,56,3402.0,240.0,43852.0,24193.0
安徽,340000,04e66e578f653ab9,Sedan,2017,8,141,531,149,56,3402.0,141.0,32644.0,17573.0
山东,370000,04e66e578f653ab9,Sedan,2017,8,313,1522,149,56,3402.0,313.0,68053.0,38439.0
山西,140000,04e66e578f653ab9,Sedan,2017,8,67,321,149,56,3402.0,67.0,24354.0,14242.0
广东,440000,04e66e578f653ab9,Sedan,2017,8,115,644,149,56,3402.0,115.0,92947.0,50377.0
广西,450000,04e66e578f653ab9,Sedan,2017,8,34,153,149,56,3402.0,34.0,20278.0,10122.0
江苏,320000,04e66e578f653ab9,Sedan,2017,8,427,1304,149,56,3402.0,427.0,69564.0,39322.0
江西,360000,04e66e578f653ab9,Sedan,2017,8,62,236,149,56,3402.0,62.0,22897.0,12756.0
河北,130000,04e66e578f653ab9,Sedan,2017,8,222,1004,149,56,3402.0,222.0,65338.0,37051.0
河南,410000,04e66e578f653ab9,Sedan,2017,8,253,980,149,56,3402.0,253.0,63719.0,34212.0
浙江,330000,04e66e578f653ab9,Sedan,2017,8,265,764,149,56,3402.0,265.0,61314.0,33304.0
湖北,420000,04e66e578f653ab9,Sedan,2017,8,75,298,149,56,3402.0,75.0,29977.0,13795.0
湖南,430000,04e66e578f653ab9,Sedan,2017,8,142,382,149,56,3402.0,142.0,33369.0,17229.0
福建,350000,04e66e578f653ab9,Sedan,2017,8,71,296,149,56,3402.0,71.0,22993.0,13704.0
辽宁,210000,04e66e578f653ab9,Sedan,2017,8,41,316,149,56,3402.0,41.0,28354.0,16073.0
重庆,500000,04e66e578f653ab9,Sedan,2017,8,75,248,149,56,3402.0,75.0,15786.0,7681.0
陕西,610000,04e66e578f653ab9,Sedan,2017,8,151,531,149,56,3402.0,151.0,24384.0,12682.0
黑龙江,230000,04e66e578f653ab9,Sedan,2017,8,39,272,149,56,3402.0,39.0,19847.0,11134.0
上海,310000,dff803b4024d261d,Sedan,2017,8,229,338,879,265,10017.0,229.0,22091.0,11667.0
云南,530000,dff803b4024d261d,Sedan,2017,8,64,216,879,265,10017.0,64.0,21371.0,9154.0
内蒙古,150000,dff803b4024d261d,Sedan,2017,8,126,172,879,265,10017.0,126.0,15868.0,7897.0
北京,110000,dff803b4024d261d,Sedan,2017,8,536,709,879,265,10017.0,536.0,19428.0,9543.0
四川,510000,dff803b4024d261d,Sedan,2017,8,476,694,879,265,10017.0,476.0,43852.0,24193.0
安徽,340000,dff803b4024d261d,Sedan,2017,8,244,378,879,265,10017.0,244.0,32644.0,17573.0
山东,370000,dff803b4024d261d,Sedan,2017,8,968,1422,879,265,10017.0,968.0,68053.0,38439.0
山西,140000,dff803b4024d261d,Sedan,2017,8,214,327,879,265,10017.0,214.0,24354.0,14242.0
广东,440000,dff803b4024d261d,Sedan,2017,8,1632,3675,879,265,10017.0,1632.0,92947.0,50377.0
广西,450000,dff803b4024d261d,Sedan,2017,8,240,738,879,265,10017.0,240.0,20278.0,10122.0
江苏,320000,dff803b4024d261d,Sedan,2017,8,808,1047,879,265,10017.0,808.0,69564.0,39322.0
江西,360000,dff803b4024d261d,Sedan,2017,8,228,363,879,265,10017.0,228.0,22897.0,12756.0
河北,130000,dff803b4024d261d,Sedan,2017,8,546,786,879,265,10017.0,546.0,65338.0,37051.0
河南,410000,dff803b4024d261d,Sedan,2017,8,287,841,879,265,10017.0,287.0,63719.0,34212.0
浙江,330000,dff803b4024d261d,Sedan,2017,8,739,948,879,265,10017.0,739.0,61314.0,33304.0
湖北,420000,dff803b4024d261d,Sedan,2017,8,667,830,879,265,10017.0,667.0,29977.0,13795.0
湖南,430000,dff803b4024d261d,Sedan,2017,8,402,746,879,265,10017.0,402.0,33369.0,17229.0
福建,350000,dff803b4024d261d,Sedan,2017,8,652,768,879,265,10017.0,652.0,22993.0,13704.0
辽宁,210000,dff803b4024d261d,Sedan,2017,8,346,532,879,265,10017.0,346.0,28354.0,16073.0
重庆,500000,dff803b4024d261d,Sedan,2017,8,265,492,879,265,10017.0,265.0,15786.0,7681.0
陕西,610000,dff803b4024d261d,Sedan,2017,8,222,316,879,265,10017.0,222.0,24384.0,12682.0
黑龙江,230000,dff803b4024d261d,Sedan,2017,8,126,224,879,265,10017.0,126.0,19847.0,11134.0
上海,310000,61e73e32ad101892,SUV,2017,8,305,273,548,1679,14478.0,305.0,22091.0,7540.0
云南,530000,61e73e32ad101892,SUV,2017,8,328,310,548,1679,14478.0,328.0,21371.0,8226.0
内蒙古,150000,61e73e32ad101892,SUV,2017,8,554,267,548,1679,14478.0,554.0,15868.0,6674.0
北京,110000,61e73e32ad101892,SUV,2017,8,710,627,548,1679,14478.0,710.0,19428.0,7223.0
四川,510000,61e73e32ad101892,SUV,2017,8,853,670,548,1679,14478.0,853.0,43852.0,15701.0
安徽,340000,61e73e32ad101892,SUV,2017,8,240,360,548,1679,14478.0,240.0,32644.0,11238.0
山东,370000,61e73e32ad101892,SUV,2017,8,792,1183,548,1679,14478.0,792.0,68053.0,20234.0
山西,140000,61e73e32ad101892,SUV,2017,8,326,294,548,1679,14478.0,326.0,24354.0,7476.0
广东,440000,61e73e32ad101892,SUV,2017,8,2104,3105,548,1679,14478.0,2104.0,92947.0,34383.0
广西,450000,61e73e32ad101892,SUV,2017,8,340,589,548,1679,14478.0,340.0,20278.0,5611.0
江苏,320000,61e73e32ad101892,SUV,2017,8,698,791,548,1679,14478.0,698.0,69564.0,21696.0
江西,360000,61e73e32ad101892,SUV,2017,8,241,332,548,1679,14478.0,241.0,22897.0,8143.0
河北,130000,61e73e32ad101892,SUV,2017,8,1094,928,548,1679,14478.0,1094.0,65338.0,20109.0
河南,410000,61e73e32ad101892,SUV,2017,8,714,956,548,1679,14478.0,714.0,63719.0,20574.0
浙江,330000,61e73e32ad101892,SUV,2017,8,739,701,548,1679,14478.0,739.0,61314.0,21169.0
湖北,420000,61e73e32ad101892,SUV,2017,8,1196,1046,548,1679,14478.0,1196.0,29977.0,13309.0
湖南,430000,61e73e32ad101892,SUV,2017,8,587,664,548,1679,14478.0,587.0,33369.0,13032.0
福建,350000,61e73e32ad101892,SUV,2017,8,322,400,548,1679,14478.0,322.0,22993.0,7513.0
辽宁,210000,61e73e32ad101892,SUV,2017,8,909,580,548,1679,14478.0,909.0,28354.0,9580.0
重庆,500000,61e73e32ad101892,SUV,2017,8,383,360,548,1679,14478.0,383.0,15786.0,6814.0
陕西,610000,61e73e32ad101892,SUV,2017,8,615,453,548,1679,14478.0,615.0,24384.0,8707.0
黑龙江,230000,61e73e32ad101892,SUV,2017,8,428,294,548,1679,14478.0,428.0,19847.0,6743.0
上海,310000,a432c483b5beb856,Sedan,2017,8,56,190,187,256,4522.0,56.0,22091.0,11667.0
云南,530000,a432c483b5beb856,Sedan,2017,8,116,250,187,256,4522.0,116.0,21371.0,9154.0
内蒙古,150000,a432c483b5beb856,Sedan,2017,8,105,108,187,256,4522.0,105.0,15868.0,7897.0
北京,110000,a432c483b5beb856,Sedan,2017,8,40,267,187,256,4522.0,40.0,19428.0,9543.0
四川,510000,a432c483b5beb856,Sedan,2017,8,287,457,187,256,4522.0,287.0,43852.0,24193.0
安徽,340000,a432c483b5beb856,Sedan,2017,8,120,280,187,256,4522.0,120.0,32644.0,17573.0
山东,370000,a432c483b5beb856,Sedan,2017,8,260,768,187,256,4522.0,260.0,68053.0,38439.0
山西,140000,a432c483b5beb856,Sedan,2017,8,108,171,187,256,4522.0,108.0,24354.0,14242.0
广东,440000,a432c483b5beb856,Sedan,2017,8,615,2724,187,256,4522.0,615.0,92947.0,50377.0
广西,450000,a432c483b5beb856,Sedan,2017,8,120,482,187,256,4522.0,120.0,20278.0,10122.0
江苏,320000,a432c483b5beb856,Sedan,2017,8,423,722,187,256,4522.0,423.0,69564.0,39322.0
江西,360000,a432c483b5beb856,Sedan,2017,8,192,286,187,256,4522.0,192.0,22897.0,12756.0
河北,130000,a432c483b5beb856,Sedan,2017,8,217,395,187,256,4522.0,217.0,65338.0,37051.0
河南,410000,a432c483b5beb856,Sedan,2017,8,365,670,187,256,4522.0,365.0,63719.0,34212.0
浙江,330000,a432c483b5beb856,Sedan,2017,8,549,700,187,256,4522.0,549.0,61314.0,33304.0
湖北,420000,a432c483b5beb856,Sedan,2017,8,148,427,187,256,4522.0,148.0,29977.0,13795.0
湖南,430000,a432c483b5beb856,Sedan,2017,8,229,525,187,256,4522.0,229.0,33369.0,17229.0
福建,350000,a432c483b5beb856,Sedan,2017,8,134,397,187,256,4522.0,134.0,22993.0,13704.0
辽宁,210000,a432c483b5beb856,Sedan,2017,8,164,280,187,256,4522.0,164.0,28354.0,16073.0
重庆,500000,a432c483b5beb856,Sedan,2017,8,95,258,187,256,4522.0,95.0,15786.0,7681.0
陕西,610000,a432c483b5beb856,Sedan,2017,8,86,204,187,256,4522.0,86.0,24384.0,12682.0
黑龙江,230000,a432c483b5beb856,Sedan,2017,8,93,152,187,256,4522.0,93.0,19847.0,11134.0
上海,310000,0797526c057dcf5b,Sedan,2017,8,341,491,793,3667,38782.0,341.0,22091.0,11667.0
云南,530000,0797526c057dcf5b,Sedan,2017,8,210,395,793,3667,38782.0,210.0,21371.0,9154.0
内蒙古,150000,0797526c057dcf5b,Sedan,2017,8,396,267,793,3667,38782.0,396.0,15868.0,7897.0
北京,110000,0797526c057dcf5b,Sedan,2017,8,421,876,793,3667,38782.0,421.0,19428.0,9543.0
四川,510000,0797526c057dcf5b,Sedan,2017,8,1179,1143,793,3667,38782.0,1179.0,43852.0,24193.0
安徽,340000,0797526c057dcf5b,Sedan,2017,8,638,705,793,3667,38782.0,638.0,32644.0,17573.0
山东,370000,0797526c057dcf5b,Sedan,2017,8,2770,2511,793,3667,38782.0,2770.0,68053.0,38439.0
山西,140000,0797526c057dcf5b,Sedan,2017,8,1077,598,793,3667,38782.0,1077.0,24354.0,14242.0
广东,440000,0797526c057dcf5b,Sedan,2017,8,10514,10688,793,3667,38782.0,10514.0,92947.0,50377.0
广西,450000,0797526c057dcf5b,Sedan,2017,8,2291,2212,793,3667,38782.0,2291.0,20278.0,10122.0
江苏,320000,0797526c057dcf5b,Sedan,2017,8,2603,2052,793,3667,38782.0,2603.0,69564.0,39322.0
江西,360000,0797526c057dcf5b,Sedan,2017,8,1342,940,793,3667,38782.0,1342.0,22897.0,12756.0
河北,130000,0797526c057dcf5b,Sedan,2017,8,2449,1432,793,3667,38782.0,2449.0,65338.0,37051.0
河南,410000,0797526c057dcf5b,Sedan,2017,8,2272,2191,793,3667,38782.0,2272.0,63719.0,34212.0
浙江,330000,0797526c057dcf5b,Sedan,2017,8,1896,1646,793,3667,38782.0,1896.0,61314.0,33304.0
湖北,420000,0797526c057dcf5b,Sedan,2017,8,1051,1421,793,3667,38782.0,1051.0,29977.0,13795.0
湖南,430000,0797526c057dcf5b,Sedan,2017,8,1858,1667,793,3667,38782.0,1858.0,33369.0,17229.0
福建,350000,0797526c057dcf5b,Sedan,2017,8,1476,1282,793,3667,38782.0,1476.0,22993.0,13704.0
辽宁,210000,0797526c057dcf5b,Sedan,2017,8,2151,1165,793,3667,38782.0,2151.0,28354.0,16073.0
重庆,500000,0797526c057dcf5b,Sedan,2017,8,385,641,793,3667,38782.0,385.0,15786.0,7681.0
陕西,610000,0797526c057dcf5b,Sedan,2017,8,387,534,793,3667,38782.0,387.0,24384.0,12682.0
黑龙江,230000,0797526c057dcf5b,Sedan,2017,8,1075,491,793,3667,38782.0,1075.0,19847.0,11134.0
上海,310000,936168bd4850913d,SUV,2017,8,223,190,1355,5520,14034.0,223.0,22091.0,7540.0
云南,530000,936168bd4850913d,SUV,2017,8,389,523,1355,5520,14034.0,389.0,21371.0,8226.0
内蒙古,150000,936168bd4850913d,SUV,2017,8,339,45,1355,5520,14034.0,339.0,15868.0,6674.0
北京,110000,936168bd4850913d,SUV,2017,8,317,226,1355,5520,14034.0,317.0,19428.0,7223.0
四川,510000,936168bd4850913d,SUV,2017,8,382,973,1355,5520,14034.0,382.0,43852.0,15701.0
安徽,340000,936168bd4850913d,SUV,2017,8,393,67,1355,5520,14034.0,393.0,32644.0,11238.0
山东,370000,936168bd4850913d,SUV,2017,8,1000,160,1355,5520,14034.0,1000.0,68053.0,20234.0
山西,140000,936168bd4850913d,SUV,2017,8,396,56,1355,5520,14034.0,396.0,24354.0,7476.0
广东,440000,936168bd4850913d,SUV,2017,8,2431,520,1355,5520,14034.0,2431.0,92947.0,34383.0
广西,450000,936168bd4850913d,SUV,2017,8,277,101,1355,5520,14034.0,277.0,20278.0,5611.0
江苏,320000,936168bd4850913d,SUV,2017,8,838,156,1355,5520,14034.0,838.0,69564.0,21696.0
江西,360000,936168bd4850913d,SUV,2017,8,317,84,1355,5520,14034.0,317.0,22897.0,8143.0
河北,130000,936168bd4850913d,SUV,2017,8,922,120,1355,5520,14034.0,922.0,65338.0,20109.0
河南,410000,936168bd4850913d,SUV,2017,8,1111,663,1355,5520,14034.0,1111.0,63719.0,20574.0
浙江,330000,936168bd4850913d,SUV,2017,8,789,132,1355,5520,14034.0,789.0,61314.0,21169.0
湖北,420000,936168bd4850913d,SUV,2017,8,1053,81,1355,5520,14034.0,1053.0,29977.0,13309.0
湖南,430000,936168bd4850913d,SUV,2017,8,551,189,1355,5520,14034.0,551.0,33369.0,13032.0
福建,350000,936168bd4850913d,SUV,2017,8,543,229,1355,5520,14034.0,543.0,22993.0,7513.0
辽宁,210000,936168bd4850913d,SUV,2017,8,733,137,1355,5520,14034.0,733.0,28354.0,9580.0
重庆,500000,936168bd4850913d,SUV,2017,8,154,978,1355,5520,14034.0,154.0,15786.0,6814.0
陕西,610000,936168bd4850913d,SUV,2017,8,357,118,1355,5520,14034.0,357.0,24384.0,8707.0
黑龙江,230000,936168bd4850913d,SUV,2017,8,519,90,1355,5520,14034.0,519.0,19847.0,6743.0
上海,310000,cc21c7e91a3b5a0c,SUV,2017,8,234,935,788,1741,15964.0,234.0,22091.0,7540.0
云南,530000,cc21c7e91a3b5a0c,SUV,2017,8,448,1365,788,1741,15964.0,448.0,21371.0,8226.0
内蒙古,150000,cc21c7e91a3b5a0c,SUV,2017,8,353,1213,788,1741,15964.0,353.0,15868.0,6674.0
北京,110000,cc21c7e91a3b5a0c,SUV,2017,8,113,1472,788,1741,15964.0,113.0,19428.0,7223.0
四川,510000,cc21c7e91a3b5a0c,SUV,2017,8,561,1902,788,1741,15964.0,561.0,43852.0,15701.0
安徽,340000,cc21c7e91a3b5a0c,SUV,2017,8,548,1972,788,1741,15964.0,548.0,32644.0,11238.0
山东,370000,cc21c7e91a3b5a0c,SUV,2017,8,952,5107,788,1741,15964.0,952.0,68053.0,20234.0
山西,140000,cc21c7e91a3b5a0c,SUV,2017,8,371,1447,788,1741,15964.0,371.0,24354.0,7476.0
广东,440000,cc21c7e91a3b5a0c,SUV,2017,8,3157,6321,788,1741,15964.0,3157.0,92947.0,34383.0
广西,450000,cc21c7e91a3b5a0c,SUV,2017,8,396,1055,788,1741,15964.0,396.0,20278.0,5611.0
江苏,320000,cc21c7e91a3b5a0c,SUV,2017,8,1276,3862,788,1741,15964.0,1276.0,69564.0,21696.0
